Unique ID,feature_name,Honorees,City,County,State,Side,Coordinates,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status
576,Confederate Memorial,No specific honoree,Ellicott City,Howard,MD,Border,"39.268527,-76.798425",Monument,Courthouse Grounds,Howard County Confederate Monument Association,1948,2017,Removed
577,Confederate Monument,No specific honoree,Rockville,Montgomery,MD,Border,"39.083277,-77.152394",Monument,Courthouse Grounds,United Daughters of the Confederacy,1913,2017,Removed
1835,Jefferson Davis Award (Bowdoin College),Jefferson Davis,Brunswick,Cumberland,ME,North,"43.906980,-69.965215",College,Scholarship,United Daughters of the Confederacy,1972,2015,Removed
592,Confederate Monument,No specific honoree,Columbia,Boone,MO,Border,"38.953150,-92.328989",Monument,Courthouse Grounds,United Daughters of the Confederacy,1935,2015,Removed
2233,Rolling Mill Street,No specific honoree,Atlanta,Fulton,GA,South,"33.762638,-84.372022",Highway / Roadway,Roads,Uknown,,1880,Removed
3035,Confederate Soldiers Monument,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.222031,-80.838050",Monument,Monument,The Confederate Memorial Association of Charlotte,1977,2015,Removed
833,Confederate Soldiers Monument,No specific honoree,Clinton,Sampson,NC,South,"34.997817,-78.323750",Monument,Courthouse Grounds,United Daughters of the Confederacy,1916,2020,Removed
1841,CSA North Carolina Military Institute monument,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.217806,-80.848490",Monument,Monument,Sons of Confederate Veterans,1994,2016,Removed
1883,Robert E. Lee Dixie Highway Monument,Robert E. Lee,Franklin,Warren,OH,North,"39.545226,-84.317268",Monument,Monument,United Daughters of the Confederacy,1927,2017,Removed
384,Henry County Confederate Monument,No specific honoree,McDonough,Henry,GA,South,"33.447462,-84.146895",Monument,Courthouse Grounds,United Daughters of the Confederacy,1910,2020,Removed
1460,Williamsburg Confederate Monument,No specific honoree,Williamsburg,Williamsburg City,VA,South,"37.267496,-76.704877",Monument,Courthouse Grounds,United Daughters of the Confederacy; citizens of James City County; citizens of Williamsburg County,1908,2020,Removed
604,Mississippi State Flag,No specific honoree,Jackson,Hinds,MS,South,"32.303776,-90.181686",Flag,Flags,Uknown,1894,2020,Removed
1890,Confederate War Monument,No specific honoree,Greenville,Greenville,SC,South,"34.853423,-82.397777",Monument,Monument,Ladies' Memorial Association of Greenville,1891,1923,Removed
524,"""Silent Sentinel"" Confederate Monument",No specific honoree,Baton Rouge,East Baton Rouge,LA,South,"30.448333,-91.187500",Monument,Monument,Confederate Monument Association,1886,2012,Removed
535,Jefferson Davis Monument,Jefferson Davis,New Orleans,Orleans,LA,South,"29.969917,-90.094200",Monument,Monument,United Daughters of the Confederacy,1911,2017,Removed
533,P.G.T. Beauregard Statue,Pierre Gustave Toutant-Beauregard,New Orleans,Orleans,LA,South,"29.984043,-90.089850",Monument,Monument,Beauregard Monument Association,1915,2017,Removed
521,Robert E. Lee Monument,Robert E. Lee,New Orleans,Orleans,LA,South,"29.943357,-90.072444",Monument,Monument,Robert E. Lee Monument Association,1884,2017,Removed
71,The Soldier Dead of Lowndes Monument,No specific honoree,Hayneville,Lowndes,AL,South,"32.183797,-86.580356",Monument,Monument,United Daughters of the Confederacy,,2020,Removed
44,Major John Pelham Monument,John Pelham,Anniston,Calhoun,AL,South,"33.659631,-85.826700",Monument,Monument,Dr. Clarence J. Owens,1905,2020,Removed
45,Confederate Soldiers and Sailors Monument,No specific honoree,Birmingham,Jefferson,AL,South,"33.520755,-86.809902",Monument,Monument,United Daughters of the Confederacy,1905,2020,Removed
1904,Dowling Street,Richard W. Dowling,Houston,Harris,TX,South,"29.739756,-95.360866",Highway / Roadway,Roads,Uknown,,2017,Removed
1057,Edmund Kirby-Smith Monument,Edmund Kirby Smith,Sewanee,Franklin,TN,South,"35.207632,-85.919264",Monument,Monument,United Daughters of the Confederacy,1940,2017,Removed
1393,Confederate Monument,No specific honoree,Norfolk,Norfolk City,VA,South,"36.845695,-76.288603",Monument,Monument,Uknown,1907,2020,Removed
824,George Davis Statue,George Davis,Wilmington,New Hanover,NC,South,"34.235576,-77.945759",Monument,Monument,United Daughters of the Confederacy,1911,2020,Removed
122,Robert E. Lee State Holiday*,Robert E. Lee,Little Rock,Pulaski,AR,South,"34.746845,-92.289101",Holiday,Holiday,Uknown,1947,2017,Removed
367,Confederate Monument,No specific honoree,Conyers,Rockdale,GA,South,"33.667550,-84.017250",Monument,Courthouse Grounds,United Daughters of the Confederacy,1913,2020,Removed
2250,Jefferson Davis Highway Marker,Jefferson Davis,Deming,Luna,NM,Not Applicable,"32.224800,-108.122800",Monument,Monument,United Daughters of the Confederacy,1955,2018,Removed
2116,Jefferson Davis Highway Marker,Jefferson Davis,Las Cruces,Doña Ana,NM,Not Applicable,"32.281433,-106.866233",Monument,Monument,United Daughters of the Confederacy,1955,2018,Removed
1928,Jefferson Davis Highway Marker,Jefferson Davis,Lordsburg,Hidalgo,NM,Not Applicable,"32.352667,-108.742867",Monument,Monument,United Daughters of the Confederacy,1960,2018,Removed
1830,Robert E. Lee Bust,Robert E. Lee,Bronx,Bronx,NY,North,"40.858848,-73.912218",Monument,Monument,United Daughters of the Confederacy,1923,2017,Removed
1831,Stonewall Jackson Bust,"Thomas Jonathan ""Stonewall"" Jackson",Bronx,Bronx,NY,North,"40.858995,-73.912468",Monument,Monument,United Daughters of the Confederacy,1957,2017,Removed
729,"Confederate Memorial Fountain (Replaced with ""The Equity Fountain"")",No specific honoree,Helena,Lewis and Clark,MT,Not Applicable,"46.593333,-112.040000",Monument,Monument,United Daughters of the Confederacy,1916,2017,Removed
1815,Robert E. Lee Dixie Highway Monument,Robert E. Lee,Asheville,Buncombe,NC,South,"35.595069,-82.551533",Monument,Monument,United Daughters of the Confederacy,1926,2020,Removed
221,Confederate Soldiers Monument,No specific honoree,Tampa,Hillsborough,FL,South,"27.949383,-82.454717",Monument,Courthouse Grounds,United Daughters of the Confederacy; citizens of Tampa,1911,2017,Removed
349,General Lafayette McLaws Bust,Lafayette McLaws,Savannah,Chatham,GA,South,"32.067213,-81.096422",Monument,Monument,Confederate Veterans Association,1902,2018,Removed
1833,Jefferson Davis monument,Jefferson Davis,Brownsville,Terry,TX,South,"25.905900,-97.499267",Monument,Monument,United Daughters of the Confederacy,1926,2020,Removed
810,Confederate Soldiers Monument,No specific honoree,Pittsboro,Chatham,NC,South,"35.720151,-79.177037",Monument,Courthouse Grounds,United Daughters of the Confederacy,1907,2019,Removed
2157,Confederate Monument,No specific honoree,Raleigh,Wake,NC,South,"35.780423,-78.639935",Monument,Government Office Grounds,State of North Carolina,1895,2020,Removed
866,Confederate Women's Monument,No specific honoree,Raleigh,Wake,NC,South,"35.779780,-78.639681",Monument,Government Office Grounds,Colonel Ashley Horne,1914,2020,Removed
867,Henry Lawson Wyatt Monument,Henry Lawson Wyatt,Raleigh,Wake,NC,South,"35.780675,-78.639598",Monument,Government Office Grounds,United Daughters of the Confederacy,1912,2020,Removed
351,Colonel Francis S. Bartow Bust,Francis S. Bartow,Savannah,Chatham,GA,South,"32.067192,-81.096314",Monument,Monument,Confederate Veterans Association,1902,2018,Removed
350,Confederate Memorial,No specific honoree,Savannah,Chatham,GA,South,"32.067279,-81.096338",Monument,Monument,Savannah Ladies Memorial Association,1875,2018,Removed
2236,Ashby Street,"Turner Ashby, Jr.",Atlanta,Fulton,GA,South,"33.766937,-84.417442",Highway / Roadway,Roads,Uknown,,2001,Removed
2239,Bedford Place,Nathan Bedford Forrest,Atlanta,Fulton,GA,South,"33.765611,-84.377901",Highway / Roadway,Roads,Uknown,,,Removed
1257,Robert E. Lee Elementary School (school closed in 2017),Robert E. Lee,Marshall,Harrison,TX,South,"32.556075,-94.364812",School,Schools,Uknown,1902,2017,Removed
1177,Lest We Forget Our Dead Confederate Monument,No specific honoree,San Antonio,Bexar,TX,South,"29.428083,-98.489217",Monument,Monument,United Daughters of the Confederacy,1900,2017,Removed
1977,Jefferson Davis Highway Marker,Jefferson Davis,San Marcos,Hays,TX,South,"29.888183,-97.933747",Monument,Monument,United Daughters of the Confederacy,1931,2016,Removed
2249,Vance County Confederate Monument,No specific honoree,Henderson,Vance,NC,South,"36.328717,-78.402550",Monument,Courthouse Grounds,United Daughters of the Confederacy,1910,2020,Removed
1899,Confederate Memorial (building name),No specific honoree,Hillsborough,Orange,NC,South,"36.077213,-79.099694",Building,Buildings,Uknown,1934,2016,Removed
1440,Confederate Soldier Monument,No specific honoree,Leesburg,Loudoun,VA,South,"39.115717,-77.564183",Monument,Courthouse Grounds,United Daughters of the Confederacy,1908,2020,Removed
2125,Confederate Soldier Monument,No specific honoree,Reidsville,Rockingham,NC,South,"36.361600,-79.664302",Monument,Monument,United Daughters of the Confederacy,1910,2013,Removed
811,Confederate Soldiers Monument,No specific honoree,Rockingham,Richmond,NC,South,"34.939374,-79.774536",Monument,Monument,United Daughters of the Confederacy of Richmond County,1930,,Removed
812,Confederate Soldiers Monument,No specific honoree,Rocky Mount,Nash,NC,South,"35.962057,-77.805420",Monument,Monument,Colonel R.H. Ricks,1917,2020,Removed
222,"""Old Joe"" Confederate Monument",No specific honoree,Gainesville,Alachua,FL,South,"29.651422,-82.324713",Monument,Government Office Grounds,United Daughters of the Confederacy,1904,2017,Removed
1885,Kirby Smith Center,Edmund Kirby Smith,Gainesville,Alachua,FL,South,"29.652769,-82.318898",Building,Buildings,Uknown,,2017,Removed
422,Confederate Flag Bicentennial Memorial,No specific honoree,Wichita,Sedgwick,KS,North,"37.687180,-97.330100",Monument,Monument,Sons of the American Revolution; City of Wichita,1976,2015,Removed
884,Stand Watie Monument,Stand Watie,Tahlequah,Cherokee,OK,Not Applicable,"35.912753,-94.970833",Monument,Monument,United Daughters of the Confederacy,1921,2020,Removed
3036,Robert E. Lee Monument,Robert E. Lee,Tulsa,Tulsa,OK,Not Applicable,"36.133503,-95.983562",Monument,Monument,Uknown,1918,2018,Removed
581,Confederate Drive,No specific honoree,St. Louis,St. Louis City,MO,Border,"38.644532,-90.279700",Highway / Roadway,Roads,Uknown,,2017,Removed
587,Confederate Memorial,No specific honoree,St. Louis,St. Louis City,MO,Border,"38.644374,-90.279655",Monument,Monument,United Daughters of the Confederacy,1914,2017,Removed
574,Confederate Soldiers and Sailors Monument (Spirit of the Confederacy),No specific honoree,Baltimore,Baltimore City,MD,Border,"39.308783,-76.622455",Monument,Monument,United Daughters of the Confederacy,1903,2017,Removed
1050,Jefferson Davis Monument,Jefferson Davis,Memphis,Shelby,TN,South,"35.147044,-90.054271",Monument,Monument,United Daughters of the Confederacy; Sons of Confederate Veterans; Jefferson Davis Memorial Association,1964,2017,Removed
573,Confederate Women of Maryland,No specific honoree,Baltimore,Baltimore City,MD,Border,"39.333315,-76.618371",Monument,Monument,United Daughters of the Confederacy; United Confederate Veterans; State of Maryland,1917,2017,Removed
1902,Dick Dowling Monument,Richard W. Dowling,Houston,Harris,TX,South,"29.709015,-95.390791",Monument,Monument,"United Confederate Veterans; the Emmett Council; Ancient Order of Hibernians Nos. 1,2 and 3",1905,2020,Removed
1398,Confederate Monument,No specific honoree,Portsmouth,Portsmouth City,VA,South,"36.835594,-76.300877",Monument,Monument,United Confederate Veterans; The Monument Association; the Ladies Memorial Aid Association,1876,2020,Removed
1466,Lee Park,Robert E. Lee,Charlottesville,Albemarle,VA,South,"38.031967,-78.480680",Park,Parks/Trails,Uknown,1917,2017,Removed
73,University of Alabama Civil War Monument,No specific honoree,Tuscaloosa,Tuscaloosa,AL,South,"33.211119,-87.546154",Monument,Monument,United Daughters of the Confederacy,1914,2020,Removed
1454,Confederate Monument,No specific honoree,Surry,Surry,VA,South,"37.137856,-76.834609",Monument,Courthouse Grounds,Confederate Memorial Association of Surry County,1903,2020,Removed
1218,John H. Reagan Statue,John Henninger Reagan,Austin,Travis,TX,South,"30.284342,-97.739592",Monument,Monument,George Littlefield,1932,2017,Removed
1129,Robert E Lee Road,Robert E. Lee,Austin,Travis,TX,South,"30.261411,-97.769831",Highway / Roadway,Roads,Uknown,,2018,Removed
1216,Robert E. Lee Statue,Robert E. Lee,Austin,Travis,TX,South,"30.284486,-97.739581",Monument,Monument,George Littlefield,1932,2017,Removed
1803,Confederate Flags,No specific honoree,Alexandria,Alexandria,VA,South,"38.805285,-77.042973",Flag,Flags,Uknown,,2015,Removed
1160,Our Confederate Soldiers,No specific honoree,Beaumont,Jefferson,TX,South,"30.083640,-94.104845",Monument,Monument,United Confederate Veterans; citizens of Beaumont,1912,2020,Removed
839,Confederate Soldiers Monument,No specific honoree,Durham,Durham,NC,South,"35.994067,-78.898967",Monument,Courthouse Grounds,People of Durham County,1924,2020,Removed
1868,Robert E. Lee Statue,Robert E. Lee,Durham,Durham,NC,South,"36.001671,-78.939838",Monument,Monument,Uknown,1932,2017,Removed
1368,Appomattox Confederate Statue,No specific honoree,Alexandria,Alexandria City,VA,South,"38.803917,-77.047194",Monument,Monument,United Confederate Veterans,1889,2020,Removed
1971,George Morgan Jones Statue,George Morgan Jones,Lynchburg,Lynchburg City,VA,South,"37.435942,-79.170686",Monument,Courthouse Grounds,Sons of Confederate Veterans; Mary Watts Jones,1912,2017,Removed
451,John C. Breckinridge Memorial,John C. Breckinridge,Lexington,Fayette,KY,Border,"38.047815,-84.498429",Monument,Courthouse Grounds,State of Kentucky,1887,2017,Removed
471,John Hunt Morgan Memorial,John Hunt Morgan,Lexington,Fayette,KY,Border,"38.047460,-84.497800",Monument,Courthouse Grounds,United Daughters of the Confederacy,1911,2017,Removed
843,Confederate Soldiers Monument,No specific honoree,Greenville,Pitt,NC,South,"35.613370,-77.372650",Monument,Courthouse Grounds,People of Pitt County,1914,2020,Removed
213,Confederate Monument,No specific honoree,Bradenton,Manatee,FL,South,"27.495250,-82.573100",Monument,Courthouse Grounds,United Daughters of the Confederacy,1924,2017,Removed
452,Confederate Monument (moved to Brandenburg),No specific honoree,Louisville,‎Jefferson,KY,Border,"38.219300,-85.761434",Monument,Monument,Kentucky Woman's Confederate Monument Association,1895,2016,Removed
863,Confederate Soldiers Monument,No specific honoree,Winston-Salem,Forsyth,NC,South,"36.098304,-80.244721",Monument,Courthouse Grounds,United Daughters of the Confederacy,1905,2019,Removed
2205,Major Robert Selden Garnett Monument,Robert Seldon Garnett,Monterey,Monterey,CA,North,"36.597800,-121.897150",Monument,Monument,United Daughters of the Confederacy,1957,2019,Removed
169,Jefferson Davis Highway Marker,Jefferson Davis,San Diego,San Diego,CA,North,"32.714942,-117.161562",Marker,Monument,United Daughters of the Confederacy,1926,2017,Removed
5165,City of Mobile Seal,,Milton,Santa Rosa,FL,South,"30.633336,-87.041270",Seal,Flags,,1702,2015,Removed
5137,"Maury Hall at William & Mary VA Inst. of Marine Science (rename ""York River Hall",,Gloucester Point,Commonwealth of Virginia,VA,,"37.248744,-76.499839",College,Buildings,,1950,2020,Renamed
1476,"Stonewall Jackson Middle School (renamed ""Unity Braxton Middle School"")","Thomas Jonathan ""Stonewall"" Jackson",Manassas,Manassas City,VA,South,"38.784814,-77.501075",School,Schools,Uknown,1962,2020,Renamed
2031,"Johnston High School (renamed ""Eastside Memorial High School at Johnston Campus""",Albert Sidney Johnston,Austin,Travis,TX,South,"30.257964,-97.681417",School,Schools,Uknown,1960,2018,Renamed
2033,"Fulmore Middle School (renamed ""Lively Middle School"")",Zachary Taylor Fulmore,Austin,Travis,TX,South,"30.243825,-97.750542",School,Schools,Uknown,1911,2018,Renamed
1237,"John H. Reagan High School (renamed ""Northeast Early College High School"")",John Henninger Reagan,Austin,Travis,TX,South,"30.324031,-97.691051",School,Schools,Uknown,1965,2018,Renamed
2038,"William L. Cabell Elementary School (renamed "" Chapel Hill Preparatory"")",William L. Cabell,Dallas,Dallas,TX,South,"32.918484,-96.865318",School,Schools,Uknown,1958,2017,Renamed
1243,"Lee Elementary School (renamed ""Alice Moore Alexander Elementary School"")",Robert E. Lee,Denton,Denton,TX,South,"33.220018,-97.104910",School,Schools,Uknown,1988,2017,Renamed
1131,"Robert E Lee Road (renamed ""Buffalo Soldier Road"")",Robert E. Lee,El Paso,El Paso,TX,South,"31.786324,-106.398203",Highway / Roadway,Roads,Uknown,,2020,Renamed
1246,"Robert E. Lee Elementary School (renamed ""Sunrise Mountain Elementary"")",Robert E. Lee,El Paso,El Paso,TX,South,"31.850854,-106.425341",School,Schools,Uknown,,,Renamed
1255,"Stonewall Jackson Middle School (renamed ""Yolanda Black Navarro Middle School"")","Thomas Jonathan ""Stonewall"" Jackson",Houston,Harris,TX,South,"29.735327,-95.325354",School,Schools,Uknown,1925,2016,Renamed
1485,"Stonewall Jackson Middle School (renamed ""John P. Fishwick Middle School"")","Thomas Jonathan ""Stonewall"" Jackson",Roanoke,Roanoke City,VA,South,"37.265844,-79.926478",School,Schools,Uknown,1924,2018,Renamed
1804,"Jefferson Davis Highway (renamed ""Richmond Highway"")",Jefferson Davis,Alexandria,Alexandria,VA,South,"38.832203,-77.051341",Highway / Roadway,Roads,Uknown,,2018,Renamed
